authors,cover_type,currency,link_book,link_img,price,title
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/thiet-ke-mo-tru-mong-cau-theo-22tcn-272-05-p26707927.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/d8/3c/0a/bfff3a4467554646490014176eee8f0d.jpg,217600.0,Thiết Kế Mố Trụ Móng Cầu (Theo 22TCN 272-05)
PGS.TS. Phạm Văn Chuyên,Bìa mềm,VND,https://tiki.vn/huong-dan-su-dung-may-do-dac-xay-dung-cong-trinh-p27178316.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/78/8d/13/d9e9013601f66d67549a43ebb6b38990.jpg,82450.0,Hướng Dẫn Sử Dụng Máy Đo Đạc Xây Dựng Công Trình
Bìa mềm,,VND,https://tiki.vn/giao-trinh-phuong-phap-tinh-va-matlab-p19392508.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/76/35/1b/456c7d22ec105c731ec3927f5c98cef9.jpg,68000.0,Giáo trình phương pháp tính và Matlab
Viện Khoa học Công nghệ Xây dựng,Bìa mềm,VND,https://tiki.vn/thiet-ke-ket-cau-lien-hop-thep-va-be-tong-phan-1-1-quy-dinh-chung-va-quy-dinh-cho-nha-p26707959.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/1c/f9/f8/70e8911f534b57492e8dd9be14b82895.jpg,68000.0,Thiết Kế Kết Cấu Liên Hợp Thép Và Bê Tông - Phần 1-1: Quy Định Chung Và Quy Định Cho Nhà 
,,VND,https://tiki.vn/bo-sach-khoa-hoc-thu-vi-cua-the-ki-xxi-kien-truc-ki-dieu-p29354545.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/7f/98/e6/6c24ec470b64a4f1060d90aeb04f08aa.jpg,45600.0,Bộ Sách Khoa Học Thú Vị Của Thế Kỉ XXI - Kiến Trúc Kì Diệu
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/bai-tap-suc-ben-vat-lieu-tap-1-p32071043.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/ab/99/33/4ae0acbfdfed4d126ef15996034ed77a.jpg,76500.0,Bài Tập Sức Bền Vật Liệu - Tập 1
Gia Bảo - Anh Tuấn - Đoàn Loan,Bìa mềm,VND,https://tiki.vn/ve-vat-thuc-tinh-vat-mau-sac-cho-nguoi-moi-bat-dau-p517154.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img069.u2487.d20160623.t141242.jpg,31600.0,Vẽ Vật Thực - Tĩnh Vật Màu Sắc (Cho Người Mới Bắt Đầu)
Thẩm Trúc Nhưng,Bìa cứng,VND,https://tiki.vn/tham-thi-dich-hoc-huyen-khong-hoc-tap-3-bia-cung-p602880.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/t/h/tham-thi-huyen-khong-hoc-tap-3-245k--1-.u5131.d20170405.t165707.375566.png,122500.0,Thẩm Thị Dịch Học Huyền Không Học (Tập 3) (Bìa Cứng)
Nguyễn Thị Thu Hằng,Bìa mềm,VND,https://tiki.vn/kien-thuc-co-ban-va-cau-hoi-trac-nghiem-trong-quan-ly-du-an-dau-tu-xay-dung-p23142420.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/a4/da/ab/805b3a5824a035a2a4548e345351f19d.jpg,84150.0,Kiến Thức Cơ Bản Và Câu Hỏi Trắc Nghiệm Trong Quản Lý Dự Án Đầu Tư Xây Dựng
WaterPC,Bìa mềm,VND,https://tiki.vn/tu-hoc-nhanh-do-hoa-van-phong-p342130.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/t/u/tu_hoc_nhanh_do_hoa_van_phong.jpg,20800.0,Tự Học Nhanh Đồ Họa Văn Phòng
Nguyễn Thị Hải Như,Bìa mềm,VND,https://tiki.vn/microsoft-project-2010-va-ung-dung-trong-quan-ly-du-an-xay-dung-p23142432.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/9e/7b/93/cb18946335a0876b6be752a80cd02412.jpg,56950.0,Microsoft Project 2010 Và Ứng Dụng Trong Quản Lý Dự Án Xây Dựng
Đoàn Định Kiến,Bìa mềm,VND,https://tiki.vn/thiet-ke-ket-cau-thep-theo-quy-pham-hoa-ki-aisc-asd-p39785269.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/55/56/ee/1a164448fe409b780e518a61d91e0bbd.jpg,80750.0,Thiết Kế Kết Cấu Thép (Theo Quy Phạm Hoa Kì AISC/ASD)
Trương Minh Trí - Phạm Quang Huy,Bìa mềm,VND,https://tiki.vn/tu-hoc-creo-bang-hinh-anh-p508893.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img671.u2469.d20160604.t150010.jpg,51750.0,Tự Học Creo Bằng Hình Ảnh
Bìa mềm,,VND,https://tiki.vn/giao-trinh-chuan-bi-det-p17880064.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/3f/f4/ae/dbd903a4659b4a9bdb7bc22432d36498.jpg,60000.0,Giáo trình chuẩn bị dệt
Bìa mềm,,VND,https://tiki.vn/bai-tap-hoa-hoc-dai-cuong-p14646493.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/f2/a9/be/ac21af07786696d58d4dd031d4ea1c60.jpg,51000.0,Bài tập hóa học đại cương
Bìa mềm,,VND,https://tiki.vn/bo-dieu-khien-logic-kha-trinh-plc-va-ung-dung-p19393490.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/91/0c/cd/8db7bb9c2cb24b49fb8cc58a4b0308d6.jpg,77990.0,Bộ điều khiển logic khả trình PLC và ứng dụng
Bìa mềm,,VND,https://tiki.vn/tieu-chuan-thiet-ke-ket-cau-be-tong-va-be-tong-cot-thep-ket-cau-thep-cong-trinh-chiu-dong-dat-p2616587.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/d7/75/15/c0e07debe3731451670f2c5f52f4fc79.jpg,175000.0,Tiêu Chuẩn Thiết Kế Kết Cấu Bê Tông Và Bê Tông Cốt Thép- Kết Cấu Thép- Công Trình Chịu Động Đất
Bìa mềm,,VND,https://tiki.vn/dieu-khien-voi-simatic-s7-300-p19390464.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/1d/a3/0c/869f193fe4b5a6c285364b367a4363ae.jpg,87990.0,Điều khiển với Simatic S7-300
 Nhiều Tác Giả,Bìa cứng,VND,https://tiki.vn/sinh-thai-tham-thuc-vat-p49268400.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/69/a8/d9/744329aeae7a8759ac99f0f201c9f543.jpg,99990.0,Sinh Thái Thảm Thực Vật
Trương Minh Trí - Phạm Quang Huy,Bìa mềm,VND,https://tiki.vn/solidworks-rapidform-xor-danh-cho-nguoi-tu-hoc-p508898.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img672.u2469.d20160604.t150743.jpg,55200.0,Solidworks & Rapidform Xor Dành Cho Người Tự Học
Đinh Văn Thắng,Bìa mềm,VND,https://tiki.vn/thiet-bi-co-dien-lanh-p23044945.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/01/65/78/cdb05ef90e0bf26caee189427451f6d7.jpg,69700.0,Thiết Bị Cơ Điện Lạnh
Nguyễn Văn Huyên,Bìa mềm,VND,https://tiki.vn/co-cau-tuong-tac-co-dien-thuy-khi-p23142464.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b2/62/8c/f6773ef761e55ec2a84f5e40f1b2063b.jpg,79900.0,"Cơ Cấu Tương Tác Cơ - Điện, Thủy - Khí "
Trần Văn Hiếu,Bìa cứng,VND,https://tiki.vn/thiet-ke-he-thong-hmi-scada-voi-tia-portal-p13674619.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/14/f1/10/6057b3ae1f53f471444ff7d25228e71d.jpg,280450.0,Thiết Kế Hệ Thống HMI/SCADA Với Tia Portal
PGS. TS Nguyễn Hồng Sơn,Bìa mềm,VND,https://tiki.vn/ket-cau-thep-thiet-ke-theo-tieu-chuan-chau-au-tai-ban-p58258701.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b6/92/52/5509861f4673b2f008b83e293213a945.jpg,108000.0,Kết Cấu Thép Thiết Kế Theo Tiêu Chuẩn Châu Âu (Tái Bản)
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/ky-thuat-phong-tri-cac-benh-thuong-gap-cua-tho-p549144.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/k/y/ky-thuat-tri-benh-tho.u2487.d20161003.t092905.5889.jpg,28056.0,Kỹ Thuật Phòng Trị Các Bệnh Thường Gặp Của Thỏ
PGS.TS. Phạm Duy Hữu,Bìa mềm,VND,https://tiki.vn/cong-nghe-be-tong-va-be-tong-dac-biet-p23044958.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/32/1a/9b/158e31ce6da4580f128dc78b1c4704ad.jpg,73100.0,Công Nghệ Bê Tông Và Bê Tông Đặc Biệt
Bìa mềm,,VND,https://tiki.vn/hoa-hoc-dai-cuong-p14645394.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/3a/72/6c/2e7381dc117829350956af598b77523d.jpg,52000.0,Hóa học đại cương
Phạm Đăng Khoa,Bìa mềm,VND,https://tiki.vn/giao-trinh-an-toan-va-ve-sinh-lao-dong-trong-xay-dung-danh-cho-he-dai-hoc-va-cao-dang-nganh-xay-dung-p23179034.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/50/25/11/cc4aa4812a967c9c63c38e32dbcb19d6.jpg,99450.0,Giáo Trình An Toàn Và Vệ Sinh Lao Động Trong Xây Dựng (Dành Cho Hệ Đại Học Và Cao Đẳng Ngành Xây Dựng)
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/giao-trinh-thi-nghiem-vi-sinh-vat-moi-truong-p23207256.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/d6/e9/55/28b1a2c30b8397efb541fd7c9b3b9285.jpg,47600.0,Giáo Trình Thí Nghiệm Vi Sinh Vật Môi Trường
Phạm Thị Tố Oanh,Bìa mềm,VND,https://tiki.vn/ky-thuat-xu-ly-nuoc-thai-p23134390.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/04/d3/ac/90c66ce497e39d86749563f9ab7ee748.jpg,69700.0,Kỹ Thuật Xử Lý Nước Thải
Bìa mềm,,VND,https://tiki.vn/ky-thuat-nau-luyen-hop-kim-duc-p17883063.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/6e/de/e8/9c7e942864619d936aed1553fadbb70e.jpg,72000.0,Kỹ thuật nấu luyện hợp kim đúc
Hs. Gia Bảo,Bìa mềm,VND,https://tiki.vn/my-thuat-can-ban-va-nang-cao-tinh-vat-ngu-quan-thach-cao-p517324.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img089.u2487.d20160623.t171246.jpg,15000.0,Mỹ Thuật Căn Bản Và Nâng Cao - Tĩnh Vật Ngũ Quan Thạch Cao
Ths. Nguyễn Bá Quảng,Bìa mềm,VND,https://tiki.vn/nhung-kien-thuc-co-ban-ve-gis-va-ung-dung-gis-trong-quy-hoach-xay-dung-do-thi-p27177882.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/25/76/c3/1c739b9d8797da04a5fca6796a6abc77.jpg,54400.0,Những Kiến Thức Cơ Bản Về Gis Và Ứng Dụng Gis Trong Quy Hoạch Xây Dựng Đô Thị
Laurie Schneider Adams,,VND,https://tiki.vn/combo-dan-nhap-ve-nghe-thuat-phan-tam-hoc-lacan-va-thuong-mai-cong-bang-bo-3-cuon-p34751352.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/3f/8b/e4/3b95344047301631e96865a1db6ffa9c.jpg,275000.0,"Combo Dẫn Nhập Về Nghệ Thuật, Phân Tâm Học Lacan Và Thương Mại Công Bằng (Bộ 3 Cuốn)"
Bùi Ngọc Sơn,Bìa mềm,VND,https://tiki.vn/trac-dia-p27177809.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/f0/0b/4e/fbbcafb49ef52858b12ca7ba88f0444a.jpg,90100.0,Trắc Địa
TS. Bùi Mạnh Hùng,Bìa mềm,VND,https://tiki.vn/quan-ly-rui-ro-trong-doanh-nghiep-xay-dung-tai-lieu-chuyen-khao-p23142448.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/85/49/bf/015cafdea57e676aa108b63f64c526ee.jpg,72250.0,Quản Lý Rủi Ro Trong Doanh Nghiệp Xây Dựng (Tài Liệu Chuyên Khảo)
Albert - László Barabási,Bìa mềm,VND,https://tiki.vn/the-gioi-mang-luoi-p1043010.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/8/-/8-1.u5762.d20171019.t192452.216431.jpg,65000.0,Thế Giới Mạng Lưới
Moira Butterfield,Bìa mềm,VND,https://tiki.vn/cam-nang-cho-ban-yeu-xe-dap-p838802.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/1/_/1.u5426.d20170823.t134709.685994.jpg,35000.0,Cẩm Nang Cho Bạn Yêu Xe Đạp
Trần Thế San - Nguyễn Ngọc Phương,Bìa mềm,VND,https://tiki.vn/thuc-hanh-tinh-toan-gia-cong-banh-rang-ren-vit-p576063.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img082.u547.d20170221.t170442.466529.jpg,37000.0,Thực Hành Tính Toán Gia Công Bánh Răng Ren Vít
Minh Ngọc,,VND,https://tiki.vn/bi-quyet-thanh-cong-ki-thuat-nuoi-ga-choi-hieu-qua-p55281931.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/c8/a3/02/6725fbd2cbb6d6eec1094fc12ef6f0a5.jpg,26000.0,Bí Quyết Thành Công Kĩ Thuật Nuôi Gà Chọi Hiệu Quả
ThS. Phan Tiến Tâm,Bìa mềm,VND,https://tiki.vn/so-tay-huong-dan-quy-hoach-mang-luoi-cap-thoat-nuoc-do-thi-p23134442.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/f7/a8/c9/3f02edf7a9230a5e01138a09ec911243.jpg,61200.0,Sổ Tay Hướng Dẫn Quy Hoạch Mạng Lưới Cấp Thoát Nước Đô Thị
Bìa mềm,,VND,https://tiki.vn/cong-nghe-san-xuat-vac-xin-xuat-ban-lan-2-p54348312.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b6/fc/2b/19e0fe2584b010d544c26c8b3ee811f4.jpg,100980.0,Công nghệ sản xuất vắc xin (xuất bản lần 2)
Thanh Huyền,,VND,https://tiki.vn/ky-thuat-trong-va-cham-soc-cay-na-p24165545.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/eb/13/9f/b28a5598a57a43125a838ed04a418239.jpg,16900.0,Kỹ Thuật Trồng Và Chăm Sóc Cây Na
Thanh Huyền,,VND,https://tiki.vn/ky-thuat-trong-dau-tay-p24165468.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/5e/8d/6d/dc893e2dd69db1175dd2273ea2171908.jpg,14300.0,Kỹ Thuật Trồng Dâu Tây
La Thuận Minh,Bìa mềm,VND,https://tiki.vn/co-so-thiet-ke-va-gia-cong-co-khi-p1374397.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/7f/00/56/d8acf77e86f04a6b458496cd9a8a9eaa.jpg,97787.0,Cơ Sở Thiết Kế Và Gia Công Cơ Khí
 Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/ky-nguyen-tri-tue-nhan-tao-p44821825.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/70/58/2e/ff3673d7a10921c4681e84a6604054a1.jpg,75963.0,Kỷ Nguyên Trí Tuệ Nhân Tạo
Hs. Gia Bảo - Ngọc Duyên,Bìa mềm,VND,https://tiki.vn/my-thuat-can-ban-va-nang-cao-cam-nang-huong-dan-thi-ve-cac-truong-my-thuat-va-kien-truc-p516946.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img076.u2487.d20160623.t113903.jpg,29500.0,Mỹ Thuật Căn Bản Và Nâng Cao - Cẩm Nang Hướng Dẫn Thi Vẽ Các Trường Mỹ Thuật Và Kiến Trúc
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/ky-thuat-xu-ly-khi-phat-thai-p54639348.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/ad/4b/df/9bb94eb11de487121a534f7885b25416.jpg,74800.0,Kỹ Thuật Xử Lý Khí Phát Thải
Bìa mềm,,VND,https://tiki.vn/bai-giang-toan-hoc-cao-cap-tap-ii-p32944277.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/6e/4c/66/0097973baed854ae9dc071901a73a17f.jpg,129000.0,Bài giảng Toán học cao cấp Tập II 
Bộ Xây dựng,Bìa mềm,VND,https://tiki.vn/giao-trinh-lap-trinh-plc-p23549224.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/5a/3b/a9/a0a10be62bae762059a4c569748e6cc0.jpg,67150.0,Giáo Trình Lập Trình PLC
Tăng Văn Mùi - Trần Duy Nam,Bìa mềm,VND,https://tiki.vn/huong-dan-sua-chua-bao-tri-xe-o-to-doi-moi-p576498.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img107.u547.d20170223.t143316.223415.jpg,65000.0,Hướng Dẫn Sửa Chữa - Bảo Trì  Xe Ô Tô Đời Mới
Thanh Huyền,,VND,https://tiki.vn/ban-cua-nha-nong-ky-thuat-trong-nho-tren-goc-ghep-p24165330.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/40/63/97/e4ad3bc07244900822984d3f1c45f245.jpg,14950.0,Bạn Của Nhà Nông - Kỹ Thuật Trồng Nho Trên Gốc Ghép
Kim Quang Minh,Bìa mềm,VND,https://tiki.vn/du-bao-khi-tuong-thuy-van-bien-dong-p1374405.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b7/62/71/076b0c825823e661f5190766b70c22af.jpg,45342.0,Dự Báo Khí Tượng Thủy Văn Biển Đông
Đặng Tiến Trung,Bìa mềm,VND,https://tiki.vn/he-thong-dieu-khien-giam-sat-va-thu-thap-du-lieu-scada-p27177661.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/85/ea/0b/20425cfe2440f2c0c5130cab3bf3a79e.jpg,50150.0,"Hệ Thống Điều Khiển, Giám Sát Và Thu Thập Dữ Liệu Scada"
Bìa mềm,,VND,https://tiki.vn/ma-crom-ly-thuyet-va-ung-dung-p14654666.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/fc/66/d0/5dc2e6a9a45503bffbbbec9dbc4189c2.jpg,50000.0,Mạ Crom lý thuyết và ứng dụng
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/bai-tap-ky-thuat-dien-p23551981.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/5c/8e/68/7154932597acce71514d159ccf51aa19.jpg,54400.0,Bài Tập Kỹ Thuật Điện
Lê Thị Minh Phương,Bìa mềm,VND,https://tiki.vn/he-thong-thong-tin-dia-ly-trong-quan-ly-do-thi-p27177649.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/47/1b/74/ec51c3be6a82c3bfe04d306477fd0c62.jpg,57800.0,Hệ Thống Thông Tin Địa Lý Trong Quản Lý Đô Thị 
ThS. Lê Dung,Bìa mềm,VND,https://tiki.vn/may-bom-cong-trinh-thu-nuoc-tram-bom-cap-thoat-nuoc-p23044942.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/a3/a3/f2/e9d4a39dede6ee413e283ae5026d634e.jpg,101150.0,Máy Bơm - Công Trình Thu Nước Trạm Bơm Cấp Thoát Nước 
 Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/vat-lieu-chat-deo-va-composite-cong-nghe-va-co-hoc-p53389605.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/1d/48/b7/f9525b614dce38d6b80b0de7f492add8.jpg,88990.0,Vật Liệu Chất Dẻo Và Composite Công Nghệ Và Cơ Học
Hồ Viết Bình - Trần Thế San,Bìa mềm,VND,https://tiki.vn/tu-dong-hoa-quy-trinh-san-xuat-p576674.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img137.u547.d20170224.t104333.405491.jpg,35000.0,Tự Động Hóa Quy Trình Sản Xuất
Bìa cứng,,VND,https://tiki.vn/cac-ky-thuat-va-phuong-phap-chuan-bi-mau-phan-tich-p14520703.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/1c/75/b7/676d1c6d88da5073c8cbb749ac86d454.jpg,290980.0,Các kỹ thuật và phương pháp chuẩn bị mẫu phân tích
